id,question_id,option_label,option_text,is_correct,display_order,created_at
3289,698,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3290,698,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3291,698,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3292,698,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3293,699,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3294,699,B,Snowy,f,2,2026-08-09 21:34:42.767896
3295,699,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3296,699,D,Foggy,f,4,2026-08-09 21:34:42.767896
3297,700,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3298,700,B,Light rain,t,2,2026-08-09 21:34:42.767896
3299,700,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3300,700,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3301,701,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3302,701,B,Drivers,t,2,2026-08-09 21:34:42.767896
3303,701,C,Tourists,f,3,2026-08-09 21:34:42.767896
3304,701,D,Office workers,f,4,2026-08-09 21:34:42.767896
3305,702,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3306,702,B,The restaurant,f,2,2026-08-09 21:34:42.767896
3307,702,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
3308,702,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
3309,703,A,For cleaning,t,1,2026-08-09 21:34:42.767896
3310,703,B,For construction,f,2,2026-08-09 21:34:42.767896
3311,703,C,For a private event,f,3,2026-08-09 21:34:42.767896
3312,703,D,For repairs,f,4,2026-08-09 21:34:42.767896
3313,704,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
3314,704,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
3315,704,C,At noon,t,3,2026-08-09 21:34:42.767896
3316,704,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
3317,705,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
3318,705,B,A repair service,f,2,2026-08-09 21:34:42.767896
3319,705,C,A new store,f,3,2026-08-09 21:34:42.767896
3320,705,D,A training course,f,4,2026-08-09 21:34:42.767896
3321,706,A,10 percent,f,1,2026-08-09 21:34:42.767896
3322,706,B,15 percent,f,2,2026-08-09 21:34:42.767896
3323,706,C,20 percent,t,3,2026-08-09 21:34:42.767896
3324,706,D,30 percent,f,4,2026-08-09 21:34:42.767896
3325,707,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3326,707,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3327,707,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
3328,707,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
3329,708,A,Customers,f,1,2026-08-09 21:34:42.767896
3330,708,B,Department managers,f,2,2026-08-09 21:34:42.767896
3331,708,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
3332,708,D,Visitors,f,4,2026-08-09 21:34:42.767896
3333,709,A,8:15,f,1,2026-08-09 21:34:42.767896
3334,709,B,8:30,f,2,2026-08-09 21:34:42.767896
3335,709,C,8:45,t,3,2026-08-09 21:34:42.767896
3336,709,D,9:15,f,4,2026-08-09 21:34:42.767896
3337,710,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
3338,710,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
3339,710,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
3340,710,D,A company tour,f,4,2026-08-09 21:34:42.767896
3341,711,A,A schedule change,t,1,2026-08-09 21:34:42.767896
3342,711,B,A new employee,f,2,2026-08-09 21:34:42.767896
3343,711,C,A book sale,f,3,2026-08-09 21:34:42.767896
3344,711,D,A computer problem,f,4,2026-08-09 21:34:42.767896
3345,712,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
3346,712,B,For a private event,f,2,2026-08-09 21:34:42.767896
3347,712,C,For staff training,f,3,2026-08-09 21:34:42.767896
3348,712,D,For a holiday,f,4,2026-08-09 21:34:42.767896
3349,713,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3350,713,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3351,713,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
3352,713,D,Next Monday,f,4,2026-08-09 21:34:42.767896
3353,714,A,A gate change,t,1,2026-08-09 21:34:42.767896
3354,714,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
3355,714,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
3356,714,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
3357,715,A,Gate 6,f,1,2026-08-09 21:34:42.767896
3358,715,B,Gate 12,f,2,2026-08-09 21:34:42.767896
3359,715,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3360,715,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3361,716,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3362,716,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3363,716,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3364,716,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3365,717,A,New employees,f,1,2026-08-09 21:34:42.767896
3366,717,B,Department managers,t,2,2026-08-09 21:34:42.767896
3367,717,C,Customers,f,3,2026-08-09 21:34:42.767896
3368,717,D,Visitors,f,4,2026-08-09 21:34:42.767896
3369,718,A,8:30,f,1,2026-08-09 21:34:42.767896
3370,718,B,9:00,f,2,2026-08-09 21:34:42.767896
3371,718,C,9:30,t,3,2026-08-09 21:34:42.767896
3372,718,D,10:00,f,4,2026-08-09 21:34:42.767896
3373,719,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3374,719,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3375,719,C,Training materials,f,3,2026-08-09 21:34:42.767896
3376,719,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3377,720,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3378,720,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3379,720,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3380,720,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3381,721,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3382,721,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3383,721,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3384,721,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3385,722,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3386,722,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3387,722,C,Every evening,f,3,2026-08-09 21:34:42.767896
3388,722,D,Next month,f,4,2026-08-09 21:34:42.767896
3389,723,A,A train station,f,1,2026-08-09 21:34:42.767896
3390,723,B,A city museum,t,2,2026-08-09 21:34:42.767896
3391,723,C,A library,f,3,2026-08-09 21:34:42.767896
3392,723,D,A theater,f,4,2026-08-09 21:34:42.767896
3393,724,A,Immediately,f,1,2026-08-09 21:34:42.767896
3394,724,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3395,724,C,At noon,f,3,2026-08-09 21:34:42.767896
3396,724,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3397,725,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3398,725,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3399,725,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3400,725,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3401,726,A,An express train,t,1,2026-08-09 21:34:42.767896
3402,726,B,A bus service,f,2,2026-08-09 21:34:42.767896
3403,726,C,A flight,f,3,2026-08-09 21:34:42.767896
3404,726,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3405,727,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3406,727,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3407,727,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3408,727,D,Platform 8,f,4,2026-08-09 21:34:42.767896
3409,728,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3410,728,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3411,728,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3412,728,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3413,729,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3414,729,B,Snowy,f,2,2026-08-09 21:34:42.767896
3415,729,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3416,729,D,Foggy,f,4,2026-08-09 21:34:42.767896
3417,730,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3418,730,B,Light rain,t,2,2026-08-09 21:34:42.767896
3419,730,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3420,730,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3421,731,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3422,731,B,Drivers,t,2,2026-08-09 21:34:42.767896
3423,731,C,Tourists,f,3,2026-08-09 21:34:42.767896
3424,731,D,Office workers,f,4,2026-08-09 21:34:42.767896
3425,732,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3426,732,B,The restaurant,f,2,2026-08-09 21:34:42.767896
3427,732,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
3428,732,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
3429,733,A,For cleaning,t,1,2026-08-09 21:34:42.767896
3430,733,B,For construction,f,2,2026-08-09 21:34:42.767896
3431,733,C,For a private event,f,3,2026-08-09 21:34:42.767896
3432,733,D,For repairs,f,4,2026-08-09 21:34:42.767896
3433,734,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
3434,734,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
3435,734,C,At noon,t,3,2026-08-09 21:34:42.767896
3436,734,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
3437,735,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
3438,735,B,A repair service,f,2,2026-08-09 21:34:42.767896
3439,735,C,A new store,f,3,2026-08-09 21:34:42.767896
3440,735,D,A training course,f,4,2026-08-09 21:34:42.767896
3441,736,A,10 percent,f,1,2026-08-09 21:34:42.767896
3442,736,B,15 percent,f,2,2026-08-09 21:34:42.767896
3443,736,C,20 percent,t,3,2026-08-09 21:34:42.767896
3444,736,D,30 percent,f,4,2026-08-09 21:34:42.767896
3445,737,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3446,737,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3447,737,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
3448,737,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
3449,738,A,Customers,f,1,2026-08-09 21:34:42.767896
3450,738,B,Department managers,f,2,2026-08-09 21:34:42.767896
3451,738,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
3452,738,D,Visitors,f,4,2026-08-09 21:34:42.767896
3453,739,A,8:15,f,1,2026-08-09 21:34:42.767896
3454,739,B,8:30,f,2,2026-08-09 21:34:42.767896
3455,739,C,8:45,t,3,2026-08-09 21:34:42.767896
3456,739,D,9:15,f,4,2026-08-09 21:34:42.767896
3457,740,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
3458,740,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
3459,740,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
3460,740,D,A company tour,f,4,2026-08-09 21:34:42.767896
3461,741,A,A schedule change,t,1,2026-08-09 21:34:42.767896
3462,741,B,A new employee,f,2,2026-08-09 21:34:42.767896
3463,741,C,A book sale,f,3,2026-08-09 21:34:42.767896
3464,741,D,A computer problem,f,4,2026-08-09 21:34:42.767896
3465,742,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
3466,742,B,For a private event,f,2,2026-08-09 21:34:42.767896
3467,742,C,For staff training,f,3,2026-08-09 21:34:42.767896
3468,742,D,For a holiday,f,4,2026-08-09 21:34:42.767896
3469,743,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3470,743,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3471,743,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
3472,743,D,Next Monday,f,4,2026-08-09 21:34:42.767896
3473,744,A,A gate change,t,1,2026-08-09 21:34:42.767896
3474,744,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
3475,744,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
3476,744,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
3477,745,A,Gate 6,f,1,2026-08-09 21:34:42.767896
3478,745,B,Gate 12,f,2,2026-08-09 21:34:42.767896
3479,745,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3480,745,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3481,746,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3482,746,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3483,746,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3484,746,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3485,747,A,New employees,f,1,2026-08-09 21:34:42.767896
3486,747,B,Department managers,t,2,2026-08-09 21:34:42.767896
3487,747,C,Customers,f,3,2026-08-09 21:34:42.767896
3488,747,D,Visitors,f,4,2026-08-09 21:34:42.767896
3489,748,A,8:30,f,1,2026-08-09 21:34:42.767896
3490,748,B,9:00,f,2,2026-08-09 21:34:42.767896
3491,748,C,9:30,t,3,2026-08-09 21:34:42.767896
3492,748,D,10:00,f,4,2026-08-09 21:34:42.767896
3493,749,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3494,749,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3495,749,C,Training materials,f,3,2026-08-09 21:34:42.767896
3496,749,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3497,750,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3498,750,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3499,750,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3500,750,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3501,751,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3502,751,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3503,751,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3504,751,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3505,752,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3506,752,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3507,752,C,Every evening,f,3,2026-08-09 21:34:42.767896
3508,752,D,Next month,f,4,2026-08-09 21:34:42.767896
3509,753,A,A train station,f,1,2026-08-09 21:34:42.767896
3510,753,B,A city museum,t,2,2026-08-09 21:34:42.767896
3511,753,C,A library,f,3,2026-08-09 21:34:42.767896
3512,753,D,A theater,f,4,2026-08-09 21:34:42.767896
3513,754,A,Immediately,f,1,2026-08-09 21:34:42.767896
3514,754,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3515,754,C,At noon,f,3,2026-08-09 21:34:42.767896
3516,754,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3517,755,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3518,755,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3519,755,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3520,755,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3521,756,A,An express train,t,1,2026-08-09 21:34:42.767896
3522,756,B,A bus service,f,2,2026-08-09 21:34:42.767896
3523,756,C,A flight,f,3,2026-08-09 21:34:42.767896
3524,756,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3525,757,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3526,757,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3527,757,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3528,757,D,Platform 8,f,4,2026-08-09 21:34:42.767896
3529,758,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3530,758,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3531,758,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3532,758,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3533,759,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3534,759,B,Snowy,f,2,2026-08-09 21:34:42.767896
3535,759,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3536,759,D,Foggy,f,4,2026-08-09 21:34:42.767896
3537,760,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3538,760,B,Light rain,t,2,2026-08-09 21:34:42.767896
3539,760,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3540,760,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3541,761,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3542,761,B,Drivers,t,2,2026-08-09 21:34:42.767896
3543,761,C,Tourists,f,3,2026-08-09 21:34:42.767896
3544,761,D,Office workers,f,4,2026-08-09 21:34:42.767896
3545,762,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3546,762,B,The restaurant,f,2,2026-08-09 21:34:42.767896
3547,762,C,The swimming pool,t,3,2026-08-09 21:34:42.767896
3548,762,D,The hotel lobby,f,4,2026-08-09 21:34:42.767896
3549,763,A,For cleaning,t,1,2026-08-09 21:34:42.767896
3550,763,B,For construction,f,2,2026-08-09 21:34:42.767896
3551,763,C,For a private event,f,3,2026-08-09 21:34:42.767896
3552,763,D,For repairs,f,4,2026-08-09 21:34:42.767896
3553,764,A,At 10 a.m.,f,1,2026-08-09 21:34:42.767896
3554,764,B,At 11 a.m.,f,2,2026-08-09 21:34:42.767896
3555,764,C,At noon,t,3,2026-08-09 21:34:42.767896
3556,764,D,At 2 p.m.,f,4,2026-08-09 21:34:42.767896
3557,765,A,A weekend sale,t,1,2026-08-09 21:34:42.767896
3558,765,B,A repair service,f,2,2026-08-09 21:34:42.767896
3559,765,C,A new store,f,3,2026-08-09 21:34:42.767896
3560,765,D,A training course,f,4,2026-08-09 21:34:42.767896
3561,766,A,10 percent,f,1,2026-08-09 21:34:42.767896
3562,766,B,15 percent,f,2,2026-08-09 21:34:42.767896
3563,766,C,20 percent,t,3,2026-08-09 21:34:42.767896
3564,766,D,30 percent,f,4,2026-08-09 21:34:42.767896
3565,767,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3566,767,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3567,767,C,Saturday afternoon,f,3,2026-08-09 21:34:42.767896
3568,767,D,Sunday morning,f,4,2026-08-09 21:34:42.767896
3569,768,A,Customers,f,1,2026-08-09 21:34:42.767896
3570,768,B,Department managers,f,2,2026-08-09 21:34:42.767896
3571,768,C,Registered workshop employees,t,3,2026-08-09 21:34:42.767896
3572,768,D,Visitors,f,4,2026-08-09 21:34:42.767896
3573,769,A,8:15,f,1,2026-08-09 21:34:42.767896
3574,769,B,8:30,f,2,2026-08-09 21:34:42.767896
3575,769,C,8:45,t,3,2026-08-09 21:34:42.767896
3576,769,D,9:15,f,4,2026-08-09 21:34:42.767896
3577,770,A,A staff meeting,f,1,2026-08-09 21:34:42.767896
3578,770,B,A short lunch break,t,2,2026-08-09 21:34:42.767896
3579,770,C,A sales presentation,f,3,2026-08-09 21:34:42.767896
3580,770,D,A company tour,f,4,2026-08-09 21:34:42.767896
3581,771,A,A schedule change,t,1,2026-08-09 21:34:42.767896
3582,771,B,A new employee,f,2,2026-08-09 21:34:42.767896
3583,771,C,A book sale,f,3,2026-08-09 21:34:42.767896
3584,771,D,A computer problem,f,4,2026-08-09 21:34:42.767896
3585,772,A,For scheduled maintenance,t,1,2026-08-09 21:34:42.767896
3586,772,B,For a private event,f,2,2026-08-09 21:34:42.767896
3587,772,C,For staff training,f,3,2026-08-09 21:34:42.767896
3588,772,D,For a holiday,f,4,2026-08-09 21:34:42.767896
3589,773,A,Friday evening,f,1,2026-08-09 21:34:42.767896
3590,773,B,Saturday morning,t,2,2026-08-09 21:34:42.767896
3591,773,C,Sunday afternoon,f,3,2026-08-09 21:34:42.767896
3592,773,D,Next Monday,f,4,2026-08-09 21:34:42.767896
3593,774,A,A gate change,t,1,2026-08-09 21:34:42.767896
3594,774,B,A flight cancellation,f,2,2026-08-09 21:34:42.767896
3595,774,C,A ticket discount,f,3,2026-08-09 21:34:42.767896
3596,774,D,A baggage problem,f,4,2026-08-09 21:34:42.767896
3597,775,A,Gate 6,f,1,2026-08-09 21:34:42.767896
3598,775,B,Gate 12,f,2,2026-08-09 21:34:42.767896
3599,775,C,Gate 18,t,3,2026-08-09 21:34:42.767896
3600,775,D,Gate 24,f,4,2026-08-09 21:34:42.767896
3601,776,A,Buy a ticket,f,1,2026-08-09 21:34:42.767896
3602,776,B,Complete the security check,t,2,2026-08-09 21:34:42.767896
3603,776,C,Collect their luggage,f,3,2026-08-09 21:34:42.767896
3604,776,D,Visit the information desk,f,4,2026-08-09 21:34:42.767896
3605,777,A,New employees,f,1,2026-08-09 21:34:42.767896
3606,777,B,Department managers,t,2,2026-08-09 21:34:42.767896
3607,777,C,Customers,f,3,2026-08-09 21:34:42.767896
3608,777,D,Visitors,f,4,2026-08-09 21:34:42.767896
3609,778,A,8:30,f,1,2026-08-09 21:34:42.767896
3610,778,B,9:00,f,2,2026-08-09 21:34:42.767896
3611,778,C,9:30,t,3,2026-08-09 21:34:42.767896
3612,778,D,10:00,f,4,2026-08-09 21:34:42.767896
3613,779,A,Travel documents,f,1,2026-08-09 21:34:42.767896
3614,779,B,Sales reports and budget proposals,t,2,2026-08-09 21:34:42.767896
3615,779,C,Training materials,f,3,2026-08-09 21:34:42.767896
3616,779,D,Customer surveys,f,4,2026-08-09 21:34:42.767896
3617,780,A,A dinner buffet,f,1,2026-08-09 21:34:42.767896
3618,780,B,A lunch menu,t,2,2026-08-09 21:34:42.767896
3619,780,C,A cooking class,f,3,2026-08-09 21:34:42.767896
3620,780,D,A delivery service,f,4,2026-08-09 21:34:42.767896
3621,781,A,Ten dollars,f,1,2026-08-09 21:34:42.767896
3622,781,B,Fifteen dollars,t,2,2026-08-09 21:34:42.767896
3623,781,C,Twenty dollars,f,3,2026-08-09 21:34:42.767896
3624,781,D,Twenty-five dollars,f,4,2026-08-09 21:34:42.767896
3625,782,A,Weekends only,f,1,2026-08-09 21:34:42.767896
3626,782,B,Monday through Friday,t,2,2026-08-09 21:34:42.767896
3627,782,C,Every evening,f,3,2026-08-09 21:34:42.767896
3628,782,D,Next month,f,4,2026-08-09 21:34:42.767896
3629,783,A,A train station,f,1,2026-08-09 21:34:42.767896
3630,783,B,A city museum,t,2,2026-08-09 21:34:42.767896
3631,783,C,A library,f,3,2026-08-09 21:34:42.767896
3632,783,D,A theater,f,4,2026-08-09 21:34:42.767896
3633,784,A,Immediately,f,1,2026-08-09 21:34:42.767896
3634,784,B,In ten minutes,t,2,2026-08-09 21:34:42.767896
3635,784,C,At noon,f,3,2026-08-09 21:34:42.767896
3636,784,D,Tomorrow morning,f,4,2026-08-09 21:34:42.767896
3637,785,A,Use flash photography,f,1,2026-08-09 21:34:42.767896
3638,785,B,Leave the group,f,2,2026-08-09 21:34:42.767896
3639,785,C,Take photographs without flash,t,3,2026-08-09 21:34:42.767896
3640,785,D,Touch the exhibits,f,4,2026-08-09 21:34:42.767896
3641,786,A,An express train,t,1,2026-08-09 21:34:42.767896
3642,786,B,A bus service,f,2,2026-08-09 21:34:42.767896
3643,786,C,A flight,f,3,2026-08-09 21:34:42.767896
3644,786,D,A taxi route,f,4,2026-08-09 21:34:42.767896
3645,787,A,Platform 2,f,1,2026-08-09 21:34:42.767896
3646,787,B,Platform 4,t,2,2026-08-09 21:34:42.767896
3647,787,C,Platform 6,f,3,2026-08-09 21:34:42.767896
3648,787,D,Platform 8,f,4,2026-08-09 21:34:42.767896
3649,788,A,Platform 3,f,1,2026-08-09 21:34:42.767896
3650,788,B,Platform 4,f,2,2026-08-09 21:34:42.767896
3651,788,C,Platform 5,f,3,2026-08-09 21:34:42.767896
3652,788,D,Platform 6,t,4,2026-08-09 21:34:42.767896
3653,789,A,Mostly sunny,t,1,2026-08-09 21:34:42.767896
3654,789,B,Snowy,f,2,2026-08-09 21:34:42.767896
3655,789,C,Stormy all day,f,3,2026-08-09 21:34:42.767896
3656,789,D,Foggy,f,4,2026-08-09 21:34:42.767896
3657,790,A,Heavy snow,f,1,2026-08-09 21:34:42.767896
3658,790,B,Light rain,t,2,2026-08-09 21:34:42.767896
3659,790,C,Strong winds,f,3,2026-08-09 21:34:42.767896
3660,790,D,Freezing temperatures,f,4,2026-08-09 21:34:42.767896
3661,791,A,Swimmers,f,1,2026-08-09 21:34:42.767896
3662,791,B,Drivers,t,2,2026-08-09 21:34:42.767896
3663,791,C,Tourists,f,3,2026-08-09 21:34:42.767896
3664,791,D,Office workers,f,4,2026-08-09 21:34:42.767896
3665,792,A,The fitness center,f,1,2026-08-09 21:34:42.767896
3666,792,B,The restaurant,f,2,2026-08-09 21:34:42.767896
