id,question_id,option_label,option_text,display_order,is_correct
56550,14275,D,Gate 6,4,f
56551,14276,A,Wait here,1,f
56552,14276,B,Go to check-in,2,f
56553,14276,C,Contact staff,3,f
56554,14276,D,Proceed to gate,4,f
56555,14277,A,service change,1,f
56556,14277,B,safety notice,2,f
56557,14277,C,facility update,3,f
56558,14277,D,flight departure,4,f
56559,14278,A,Gate 5,1,f
56560,14278,B,Gate 6,2,f
56561,14278,C,Gate 7,3,f
56562,14278,D,Gate 3,4,f
56563,14279,A,Wait here,1,f
56564,14279,B,Proceed to gate,2,f
56565,14279,C,Go to check-in,3,f
56566,14279,D,Contact staff,4,f
56567,14280,A,safety notice,1,f
56568,14280,B,service change,2,f
56569,14280,C,flight departure,3,f
56570,14280,D,weather alert,4,f
56571,14281,A,Gate 6,1,f
56572,14281,B,Gate 4,2,f
56573,14281,C,Gate 7,3,f
56574,14281,D,Gate 8,4,f
56575,14282,A,Wait here,1,f
56576,14282,B,Go to check-in,2,f
56577,14282,C,Proceed to gate,3,f
56578,14282,D,Contact staff,4,f
56579,14283,A,flight departure,1,f
56580,14283,B,weather alert,2,f
56581,14283,C,facility update,3,f
56582,14283,D,safety notice,4,f
56583,14284,A,Gate 7,1,f
56584,14284,B,Gate 8,2,f
56585,14284,C,Gate 5,3,f
56586,14284,D,Gate 9,4,f
56587,14285,A,Wait here,1,f
56588,14285,B,Go to check-in,2,f
56589,14285,C,Proceed to gate,3,f
56590,14285,D,Contact staff,4,f
56591,14286,A,weather alert,1,f
56592,14286,B,facility update,2,f
56593,14286,C,service change,3,f
56594,14286,D,flight departure,4,f
56595,14287,A,Gate 6,1,f
56596,14287,B,Gate 8,2,f
56597,14287,C,Gate 9,3,f
56598,14287,D,Gate 10,4,f
56599,14288,A,Wait here,1,f
56600,14288,B,Go to check-in,2,f
56601,14288,C,Contact staff,3,f
56602,14288,D,Proceed to gate,4,f
56603,14289,A,facility update,1,f
56604,14289,B,service change,2,f
56605,14289,C,safety notice,3,f
56606,14289,D,weather alert,4,f
56607,14290,A,Gate 9,1,f
56608,14290,B,Gate 10,2,f
56609,14290,C,Gate 7,3,f
56610,14290,D,Gate 11,4,f
56611,14291,A,Proceed to gate,1,f
56612,14291,B,Wait here,2,f
56613,14291,C,Go to check-in,3,f
56614,14291,D,Contact staff,4,f
56615,14292,A,service change,1,f
56616,14292,B,safety notice,2,f
56617,14292,C,facility update,3,f
56618,14292,D,flight departure,4,f
56619,14293,A,Gate 10,1,f
56620,14293,B,Gate 11,2,f
56621,14293,C,Gate 8,3,f
56622,14293,D,Gate 12,4,f
56623,14294,A,Wait here,1,f
56624,14294,B,Proceed to gate,2,f
56625,14294,C,Go to check-in,3,f
56626,14294,D,Contact staff,4,f
56627,14295,A,service change,1,f
56628,14295,B,safety notice,2,f
56629,14295,C,flight departure,3,f
56630,14295,D,weather alert,4,f
56631,14296,A,Gate 11,1,f
56632,14296,B,Gate 12,2,f
56633,14296,C,Gate 13,3,f
56634,14296,D,Gate 9,4,f
56635,14297,A,Wait here,1,f
56636,14297,B,Go to check-in,2,f
56637,14297,C,Contact staff,3,f
56638,14297,D,Proceed to gate,4,f
56639,14298,A,flight departure,1,f
56640,14298,B,weather alert,2,f
56641,14298,C,facility update,3,f
56642,14298,D,safety notice,4,f
56643,14299,A,Gate 12,1,f
56644,14299,B,Gate 13,2,f
56645,14299,C,Gate 10,3,f
56646,14299,D,Gate 14,4,f
56647,14300,A,Wait here,1,f
56648,14300,B,Go to check-in,2,f
56649,14300,C,Proceed to gate,3,f
56650,14300,D,Contact staff,4,f
56651,14301,A,verb tenses,1,f
56652,14301,B,articles,2,f
56653,14301,C,pronouns,3,f
56654,14301,D,prepositions,4,f
56655,14302,A,verb tenses,1,f
56656,14302,B,articles,2,f
56657,14302,C,pronouns,3,f
56658,14302,D,conjunctions,4,f
56659,14303,A,pronouns,1,f
56660,14303,B,conjunctions,2,f
56661,14303,C,articles,3,f
56662,14303,D,prepositions,4,f
56663,14304,A,conjunctions,1,f
56664,14304,B,prepositions,2,f
56665,14304,C,verb tenses,3,f
56666,14304,D,pronouns,4,f
56667,14305,A,prepositions,1,f
56668,14305,B,verb tenses,2,f
56669,14305,C,conjunctions,3,f
56670,14305,D,articles,4,f
56671,14306,A,prepositions,1,f
56672,14306,B,verb tenses,2,f
56673,14306,C,articles,3,f
56674,14306,D,pronouns,4,f
56675,14307,A,verb tenses,1,f
56676,14307,B,articles,2,f
56677,14307,C,pronouns,3,f
56678,14307,D,conjunctions,4,f
56679,14308,A,pronouns,1,f
56680,14308,B,articles,2,f
56681,14308,C,conjunctions,3,f
56682,14308,D,prepositions,4,f
56683,14309,A,pronouns,1,f
56684,14309,B,conjunctions,2,f
56685,14309,C,prepositions,3,f
56686,14309,D,verb tenses,4,f
56687,14310,A,prepositions,1,f
56688,14310,B,conjunctions,2,f
56689,14310,C,verb tenses,3,f
56690,14310,D,articles,4,f
56691,14311,A,verb tenses,1,f
56692,14311,B,articles,2,f
56693,14311,C,pronouns,3,f
56694,14311,D,prepositions,4,f
56695,14312,A,articles,1,f
56696,14312,B,verb tenses,2,f
56697,14312,C,pronouns,3,f
56698,14312,D,conjunctions,4,f
56699,14313,A,pronouns,1,f
56700,14313,B,articles,2,f
56701,14313,C,conjunctions,3,f
56702,14313,D,prepositions,4,f
56703,14314,A,conjunctions,1,f
56704,14314,B,pronouns,2,f
56705,14314,C,prepositions,3,f
56706,14314,D,verb tenses,4,f
56707,14315,A,prepositions,1,f
56708,14315,B,conjunctions,2,f
56709,14315,C,verb tenses,3,f
56710,14315,D,articles,4,f
56711,14316,A,verb tenses,1,f
56712,14316,B,prepositions,2,f
56713,14316,C,articles,3,f
56714,14316,D,pronouns,4,f
56715,14317,A,articles,1,f
56716,14317,B,verb tenses,2,f
56717,14317,C,pronouns,3,f
56718,14317,D,conjunctions,4,f
56719,14318,A,pronouns,1,f
56720,14318,B,conjunctions,2,f
56721,14318,C,articles,3,f
56722,14318,D,prepositions,4,f
56723,14319,A,conjunctions,1,f
56724,14319,B,prepositions,2,f
56725,14319,C,verb tenses,3,f
56726,14319,D,pronouns,4,f
56727,14320,A,prepositions,1,f
56728,14320,B,conjunctions,2,f
56729,14320,C,verb tenses,3,f
56730,14320,D,articles,4,f
56731,14321,A,prepositions,1,f
56732,14321,B,verb tenses,2,f
56733,14321,C,articles,3,f
56734,14321,D,pronouns,4,f
56735,14322,A,articles,1,f
56736,14322,B,pronouns,2,f
56737,14322,C,verb tenses,3,f
56738,14322,D,conjunctions,4,f
56739,14323,A,articles,1,f
56740,14323,B,pronouns,2,f
56741,14323,C,conjunctions,3,f
56742,14323,D,prepositions,4,f
56743,14324,A,conjunctions,1,f
56744,14324,B,pronouns,2,f
56745,14324,C,prepositions,3,f
56746,14324,D,verb tenses,4,f
56747,14325,A,prepositions,1,f
56748,14325,B,verb tenses,2,f
56749,14325,C,articles,3,f
56750,14325,D,conjunctions,4,f
56751,14326,A,verb tenses,1,f
56752,14326,B,articles,2,f
56753,14326,C,pronouns,3,f
56754,14326,D,prepositions,4,f
56755,14327,A,verb tenses,1,f
56756,14327,B,articles,2,f
56757,14327,C,pronouns,3,f
56758,14327,D,conjunctions,4,f
56759,14328,A,pronouns,1,f
56760,14328,B,conjunctions,2,f
56761,14328,C,articles,3,f
56762,14328,D,prepositions,4,f
56763,14329,A,pronouns,1,f
56764,14329,B,conjunctions,2,f
56765,14329,C,prepositions,3,f
56766,14329,D,verb tenses,4,f
56767,14330,A,prepositions,1,f
56768,14330,B,verb tenses,2,f
56769,14330,C,conjunctions,3,f
56770,14330,D,articles,4,f
56771,14331,A,regards,1,f
56772,14331,B,involves,2,f
56773,14331,C,discusses,3,f
56774,14331,D,concerns,4,f
56775,14332,A,ignore,1,f
56776,14332,B,review,2,f
56777,14332,C,delete,3,f
56778,14332,D,forward,4,f
56779,14333,A,reject,1,f
56780,14333,B,respond,2,f
56781,14333,C,accept,3,f
56782,14333,D,delay,4,f
56783,14334,A,immediately,1,f
56784,14334,B,accordingly,2,f
56785,14334,C,later,3,f
56786,14334,D,never,4,f
56787,14335,A,regards,1,f
56788,14335,B,involves,2,f
56789,14335,C,concerns,3,f
56790,14335,D,discusses,4,f
56791,14336,A,review,1,f
56792,14336,B,ignore,2,f
56793,14336,C,delete,3,f
56794,14336,D,forward,4,f
56795,14337,A,reject,1,f
56796,14337,B,accept,2,f
56797,14337,C,delay,3,f
56798,14337,D,respond,4,f
56799,14338,A,immediately,1,f
56800,14338,B,later,2,f
56801,14338,C,never,3,f
56802,14338,D,accordingly,4,f
56803,14339,A,concerns,1,f
56804,14339,B,regards,2,f
56805,14339,C,involves,3,f
56806,14339,D,discusses,4,f
56807,14340,A,ignore,1,f
56808,14340,B,delete,2,f
56809,14340,C,forward,3,f
56810,14340,D,review,4,f
56811,14341,A,reject,1,f
56812,14341,B,accept,2,f
56813,14341,C,respond,3,f
56814,14341,D,delay,4,f
56815,14342,A,immediately,1,f
56816,14342,B,later,2,f
56817,14342,C,accordingly,3,f
56818,14342,D,never,4,f
56819,14343,A,regards,1,f
56820,14343,B,concerns,2,f
56821,14343,C,involves,3,f
56822,14343,D,discusses,4,f
56823,14344,A,ignore,1,f
56824,14344,B,review,2,f
56825,14344,C,delete,3,f
56826,14344,D,forward,4,f
56827,14345,A,respond,1,f
56828,14345,B,reject,2,f
56829,14345,C,accept,3,f
56830,14345,D,delay,4,f
56831,14346,A,immediately,1,f
56832,14346,B,later,2,f
56833,14346,C,never,3,f
56834,14346,D,accordingly,4,f
56835,14347,A,The project,1,f
56836,14347,B,The meeting,2,f
56837,14347,C,The regarding the project deadline,3,f
56838,14347,D,The budget,4,f
56839,14348,A,Company Name,1,f
56840,14348,B,Management,2,f
56841,14348,C,HR,3,f
56842,14348,D,IT,4,f
56843,14349,A,Read carefully,1,f
56844,14349,B,Ignore it,2,f
56845,14349,C,Delete it,3,f
56846,14349,D,Forward it,4,f
56847,14350,A,The project,1,f
56848,14350,B,The regarding the project deadline,2,f
56849,14350,C,The meeting,3,f
56850,14350,D,The budget,4,f
56851,14351,A,The project,1,f
56852,14351,B,The meeting,2,f
56853,14351,C,The about the client meeting,3,f
56854,14351,D,The budget,4,f
56855,14352,A,Management,1,f
56856,14352,B,HR,2,f
56857,14352,C,Company Name,3,f
56858,14352,D,IT,4,f
56859,14353,A,Ignore it,1,f
56860,14353,B,Delete it,2,f
56861,14353,C,Forward it,3,f
56862,14353,D,Read carefully,4,f
56863,14354,A,The project,1,f
56864,14354,B,The meeting,2,f
56865,14354,C,The budget,3,f
56866,14354,D,The concerning the budget approval,4,f
56867,14355,A,Management,1,f
56868,14355,B,HR,2,f
56869,14355,C,Company Name,3,f
56870,14355,D,IT,4,f
56871,14356,A,Ignore it,1,f
56872,14356,B,Delete it,2,f
56873,14356,C,Forward it,3,f
56874,14356,D,Read carefully,4,f
56875,14357,A,The concerning the budget approval,1,f
56876,14357,B,The project,2,f
56877,14357,C,The meeting,3,f
56878,14357,D,The budget,4,f
56879,14358,A,The project,1,f
56880,14358,B,The regarding the schedule change,2,f
56881,14358,C,The meeting,3,f
56882,14358,D,The budget,4,f
56883,14359,A,Management,1,f
56884,14359,B,Company Name,2,f
56885,14359,C,HR,3,f
56886,14359,D,IT,4,f
56887,14360,A,Ignore it,1,f
56888,14360,B,Delete it,2,f
56889,14360,C,Read carefully,3,f
56890,14360,D,Forward it,4,f
56891,14361,A,The project,1,f
56892,14361,B,The meeting,2,f
56893,14361,C,The about the contract renewal,3,f
56894,14361,D,The budget,4,f
56895,14362,A,Management,1,f
56896,14362,B,Company Name,2,f
56897,14362,C,HR,3,f
56898,14362,D,IT,4,f
56899,14363,A,Ignore it,1,f
56900,14363,B,Delete it,2,f
56901,14363,C,Forward it,3,f
56902,14363,D,Read carefully,4,f
56903,14364,A,The project,1,f
56904,14364,B,The meeting,2,f
56905,14364,C,The budget,3,f
56906,14364,D,The about the contract renewal,4,f
56907,14365,A,The project,1,f
56908,14365,B,The meeting,2,f
56909,14365,C,The regarding the product launch,3,f
56910,14365,D,The budget,4,f
56911,14366,A,Management,1,f
56912,14366,B,HR,2,f
56913,14366,C,Company Name,3,f
56914,14366,D,IT,4,f
56915,14367,A,Read carefully,1,f
56916,14367,B,Ignore it,2,f
56917,14367,C,Delete it,3,f
56918,14367,D,Forward it,4,f
56919,14368,A,The project,1,f
56920,14368,B,The about the team training,2,f
56921,14368,C,The meeting,3,f
56922,14368,D,The budget,4,f
56923,14369,A,Management,1,f
56924,14369,B,HR,2,f
56925,14369,C,IT,3,f
56926,14369,D,Company Name,4,f
56927,14370,A,Ignore it,1,f
56928,14370,B,Delete it,2,f
56929,14370,C,Read carefully,3,f
56930,14370,D,Forward it,4,f
56931,14371,A,The project,1,f
56932,14371,B,The about the team training,2,f
56933,14371,C,The meeting,3,f
56934,14371,D,The budget,4,f
56935,14372,A,The project,1,f
56936,14372,B,The meeting,2,f
56937,14372,C,The budget,3,f
56938,14372,D,The concerning the security update,4,f
56939,14373,A,Company Name,1,f
56940,14373,B,Management,2,f
56941,14373,C,HR,3,f
56942,14373,D,IT,4,f
56943,14374,A,Ignore it,1,f
56944,14374,B,Read carefully,2,f
56945,14374,C,Delete it,3,f
56946,14374,D,Forward it,4,f
56947,14375,A,The regarding the system upgrade,1,f
56948,14375,B,The project,2,f
56949,14375,C,The meeting,3,f
56950,14375,D,The budget,4,f
56951,14376,A,Management,1,f
56952,14376,B,HR,2,f
56953,14376,C,Company Name,3,f
56954,14376,D,IT,4,f
56955,14377,A,Ignore it,1,f
56956,14377,B,Delete it,2,f
56957,14377,C,Forward it,3,f
56958,14377,D,Read carefully,4,f
56959,14378,A,The project,1,f
56960,14378,B,The meeting,2,f
56961,14378,C,The regarding the system upgrade,3,f
56962,14378,D,The budget,4,f
56963,14379,A,The project,1,f
56964,14379,B,The about the policy change,2,f
56965,14379,C,The meeting,3,f
56966,14379,D,The budget,4,f
56967,14380,A,Management,1,f
56968,14380,B,HR,2,f
56969,14380,C,Company Name,3,f
56970,14380,D,IT,4,f
56971,14381,A,Ignore it,1,f
56972,14381,B,Delete it,2,f
56973,14381,C,Forward it,3,f
56974,14381,D,Read carefully,4,f
56975,14382,A,The project,1,f
56976,14382,B,The meeting,2,f
56977,14382,C,The budget,3,f
56978,14382,D,The regarding the office relocation,4,f
56979,14383,A,Management,1,f
56980,14383,B,HR,2,f
56981,14383,C,Company Name,3,f
56982,14383,D,IT,4,f
56983,14384,A,Ignore it,1,f
56984,14384,B,Read carefully,2,f
56985,14384,C,Delete it,3,f
56986,14384,D,Forward it,4,f
56987,14385,A,The project,1,f
56988,14385,B,The meeting,2,f
56989,14385,C,The regarding the office relocation,3,f
56990,14385,D,The budget,4,f
56991,14386,A,The about the holiday schedule,1,f
56992,14386,B,The project,2,f
56993,14386,C,The meeting,3,f
56994,14386,D,The budget,4,f
56995,14387,A,Management,1,f
56996,14387,B,Company Name,2,f
56997,14387,C,HR,3,f
56998,14387,D,IT,4,f
56999,14388,A,Read carefully,1,f
57000,14388,B,Ignore it,2,f
57001,14388,C,Delete it,3,f
57002,14388,D,Forward it,4,f
57003,14389,A,The concerning the salary review,1,f
57004,14389,B,The project,2,f
57005,14389,C,The meeting,3,f
57006,14389,D,The budget,4,f
57007,14390,A,Management,1,f
57008,14390,B,Company Name,2,f
57009,14390,C,HR,3,f
57010,14390,D,IT,4,f
57011,14391,A,Read carefully,1,f
57012,14391,B,Ignore it,2,f
57013,14391,C,Delete it,3,f
57014,14391,D,Forward it,4,f
57015,14392,A,The project,1,f
57016,14392,B,The meeting,2,f
57017,14392,C,The budget,3,f
57018,14392,D,The concerning the salary review,4,f
57019,14393,A,The project,1,f
57020,14393,B,The regarding the new procedure,2,f
57021,14393,C,The meeting,3,f
57022,14393,D,The budget,4,f
57023,14394,A,Management,1,f
57024,14394,B,HR,2,f
57025,14394,C,Company Name,3,f
57026,14394,D,IT,4,f
57027,14395,A,Ignore it,1,f
57028,14395,B,Delete it,2,f
57029,14395,C,Read carefully,3,f
57030,14395,D,Forward it,4,f
57031,14396,A,The regarding the new procedure,1,f
57032,14396,B,The project,2,f
57033,14396,C,The meeting,3,f
57034,14396,D,The budget,4,f
57035,14397,A,The project,1,f
57036,14397,B,The meeting,2,f
57037,14397,C,The about the equipment order,3,f
57038,14397,D,The budget,4,f
57039,14398,A,Company Name,1,f
57040,14398,B,Management,2,f
57041,14398,C,HR,3,f
57042,14398,D,IT,4,f
57043,14399,A,Ignore it,1,f
57044,14399,B,Read carefully,2,f
57045,14399,C,Delete it,3,f
57046,14399,D,Forward it,4,f
57047,14400,A,The project,1,f
57048,14400,B,The meeting,2,f
57049,14400,C,The about the equipment order,3,f
57050,14400,D,The budget,4,f
57051,14401,A,The person is designing website.,1,f
57052,14401,B,The person is creating webpage.,2,f
57053,14401,C,The person is building online presence.,3,f
57054,14402,A,The person is handling correspondence.,1,f
57055,14402,B,The person is processing messages.,2,f
57056,14402,D,The person is managing emails.,4,f
57057,14403,A,The person is managing calendars.,1,f
57058,14403,B,The person is organizing time.,2,f
57059,14403,C,The person is coordinating schedules.,3,f
57060,14404,A,The person is assisting management.,1,f
57061,14404,B,The person is supporting executives.,2,f
57062,14404,C,The person is helping leaders.,3,f
57063,14405,A,The person is planning functions.,1,f
57064,14405,B,The person is coordinating activities.,2,f
57065,14405,D,The person is organizing events.,4,f
57066,14406,A,The person is creating application.,1,f
57067,14406,B,The person is building software.,2,f
57068,14406,D,The person is developing app.,4,f
57069,14407,A,Wait until Monday,1,f
57070,14407,B,Submit by Friday,2,f
57071,14407,C,Ask for extension,3,f
57072,14407,D,Cancel project,4,f
57073,14408,A,2 hours,1,f
57074,14408,B,All day,2,f
57075,14408,C,45 minutes,3,f
57076,14408,D,10 minutes,4,f
57077,14409,A,50 in stock,1,f
57078,14409,B,Out of stock,2,f
57079,14409,C,Pre-order only,3,f
57080,14409,D,Limited quantity,4,f
57081,14410,A,Free,1,f
57082,14410,B,$150 per month,2,f
57083,14410,C,$500 per year,3,f
57084,14410,D,Pay per use,4,f
57085,14411,A,I'm too busy,1,f
57086,14411,B,Ask someone else,2,f
57087,14411,C,Not my responsibility,3,f
57088,14411,D,"Yes, immediately",4,f
57089,14412,A,Exact time,1,f
57090,14412,B,Whenever,2,f
57091,14412,C,15 minutes early,3,f
57092,14412,D,Don't come,4,f
57093,14413,A,Not yet,1,f
57094,14413,B,On your desk,2,f
57095,14413,C,Need more time,3,f
57096,14413,D,Cancelled,4,f
57097,14414,A,Over 100,1,f
57098,14414,B,Just a few,2,f
57099,14414,C,Nobody,3,f
57100,14414,D,25 participants,4,f
57101,14415,A,Street only,1,f
57102,14415,B,No parking,2,f
57103,14415,C,Valet,3,f
57104,14415,D,Visitor lot,4,f
57105,14416,A,Formal,1,f
57106,14416,B,Casual,2,f
57107,14416,C,Business casual,3,f
57108,14416,D,Costume,4,f
57109,14417,A,No need,1,f
57110,14417,B,Optional,2,f
57111,14417,C,Tablets only,3,f
57112,14417,D,"Yes, for presentation",4,f
57113,14418,A,Main entrance with ID,1,f
57114,14418,B,Side entrance,2,f
57115,14418,C,Back door,3,f
57116,14418,D,Roof access,4,f
57117,14419,A,6 PM,1,f
57118,14419,B,9 PM weekdays,2,f
57119,14419,C,24 hours,3,f
57120,14419,D,Closed today,4,f
57121,14420,A,No discount,1,f
57122,14420,B,Seasonal sale,2,f
57123,14420,C,10% off members,3,f
57124,14420,D,Student discount,4,f
57125,14421,A,"Yes, call to reschedule",1,f
57126,14421,B,"No, fixed time",2,f
57127,14421,C,Maybe later,3,f
57128,14421,D,Cancel instead,4,f
57129,14422,A,Basic service only,1,f
57130,14422,B,Full service with support,2,f
57131,14422,C,Premium features,3,f
57132,14422,D,Nothing included,4,f
57133,14423,A,Call 1-800-555-1234,1,f
57134,14423,B,Email support,2,f
57135,14423,C,Use the app,3,f
57136,14423,D,No support,4,f
57137,14424,A,Expired last month,1,f
57138,14424,B,Lifetime warranty,2,f
57139,14424,C,2 years remaining,3,f
57140,14424,D,No warranty,4,f
57141,14425,A,Cash only,1,f
57142,14425,B,Credit cards and cash,2,f
57143,14425,C,All major cards,3,f
57144,14425,D,Cryptocurrency,4,f
57145,14426,A,Within 30 days,1,f
57146,14426,B,No refunds,2,f
57147,14426,C,Store credit only,3,f
57148,14426,D,Partial refund,4,f
57149,14427,A,Lifetime warranty,1,f
57150,14427,B,6 months,2,f
57151,14427,C,One year from purchase,3,f
57152,14427,D,No warranty,4,f
57153,14428,A,Paid service,1,f
57154,14428,B,DIY only,2,f
57155,14428,C,No installation,3,f
57156,14428,D,Free installation,4,f
57157,14429,A,No,1,f
57158,14429,B,Partially eco-friendly,2,f
57159,14429,C,Made from recycled materials,3,f
57160,14429,D,Unknown,4,f
57161,14430,A,Online tracking available,1,f
57162,14430,B,No tracking,2,f
57163,14430,C,Email updates only,3,f
57164,14430,D,Call for status,4,f
57165,14431,A,Next day delivery,1,f
57166,14431,B,2 weeks,2,f
57167,14431,C,Same day,3,f
57168,14431,D,3-5 business days,4,f
57169,14432,A,Delayed,1,f
57170,14432,B,Cancelled,2,f
57171,14432,C,On track,3,f
57172,14432,D,Behind schedule,4,f
57173,14433,A,Start over,1,f
57174,14433,B,Cancel it,2,f
57175,14433,C,Delay it,3,f
57176,14433,D,Finalize the report,4,f
57177,14434,A,The client,1,f
57178,14434,B,The team,2,f
57179,14434,C,Management,3,f
57180,14434,D,External consultants,4,f
57181,14435,A,On track,1,f
57182,14435,B,Delayed,2,f
57183,14435,C,Cancelled,3,f
57184,14435,D,Behind schedule,4,f
57185,14436,A,Start over,1,f
57186,14436,B,Finalize the report,2,f
57187,14436,C,Cancel it,3,f
57188,14436,D,Delay it,4,f
57189,14437,A,The client,1,f
57190,14437,B,Management,2,f
57191,14437,C,The team,3,f
57192,14437,D,External consultants,4,f
57193,14438,A,On track,1,f
57194,14438,B,Delayed,2,f
57195,14438,C,Cancelled,3,f
57196,14438,D,Behind schedule,4,f
57197,14439,A,Start over,1,f
57198,14439,B,Cancel it,2,f
57199,14439,C,Delay it,3,f
57200,14439,D,Finalize the report,4,f
57201,14440,A,The client,1,f
57202,14440,B,Management,2,f
