id,group_id,question_number,question_text,correct_answer,explanation,display_order
16392,8444,192,What is this advertisement about?,B,The concerning the salary review,4
16393,8445,193,What is this schedule about?,B,The regarding the new procedure,1
16394,8445,194,Who sent this schedule?,B,Company Name,2
16395,8445,195,What should the reader do?,C,Read carefully,3
16396,8445,196,What is this schedule about?,A,The regarding the new procedure,4
16397,8446,197,What is this invoice about?,D,The about the equipment order,1
16398,8446,198,Who sent this invoice?,D,Company Name,2
16399,8446,199,What should the reader do?,D,Read carefully,3
16400,8446,200,What is this invoice about?,D,The about the equipment order,4
16401,8447,1,,C,A team is conducting market segmentation nearby,1
16402,8448,2,,B,A woman is managing customer segmentation in the background,1
16403,8449,3,,C,A man is developing customer personas currently,1
16404,8450,4,,C,Two UX researchers are conducting user research,1
16405,8451,5,,A,Several designers are creating user interfaces with colleagues,1
16406,8452,6,,A,A team is developing user experiences nearby,1
16407,8453,13,What should I do about the deadline?,A,Submit by Friday,1
16408,8454,14,How long will the meeting take?,B,45 minutes,1
16409,8455,15,Is the product available?,A,50 in stock,1
16410,8456,16,What's the cost of service?,C,$150 per month,1
16411,8457,17,Can you help with this task?,A,"Yes, immediately",1
16412,8458,18,When should I arrive for the interview?,B,15 minutes early,1
16413,8459,19,Do you have the report ready?,B,On your desk,1
16414,8460,20,How many people will attend?,B,25 participants,1
16415,8461,21,Where should I park my car?,A,Visitor lot,1
16416,8462,22,What's the dress code?,D,Business casual,1
16417,8463,23,Should I bring my laptop?,D,"Yes, for presentation",1
16418,8464,24,How do I access the building?,A,Main entrance with ID,1
16419,8465,25,What time does the store close?,B,9 PM weekdays,1
16420,8466,26,Is there a discount available?,A,10% off members,1
16421,8467,27,Can I reschedule the appointment?,C,"Yes, call to reschedule",1
16422,8468,28,What's included in the package?,C,Full service with support,1
16423,8469,29,How do I contact customer service?,C,Call 1-800-555-1234,1
16424,8470,30,Is the warranty still valid?,A,2 years remaining,1
16425,8471,31,What payment methods do you accept?,A,Credit cards and cash,1
16426,8472,32,Can I get a refund?,A,Within 30 days,1
16427,8473,33,How long is the warranty period?,A,One year from purchase,1
16428,8474,34,Do you offer installation service?,A,Free installation,1
16429,8475,35,Is the product eco-friendly?,C,Made from recycled materials,1
16430,8476,36,Can I track my order?,C,Online tracking available,1
16431,8477,37,What's the delivery time?,D,3-5 business days,1
16432,8478,32,What is the status of budget approval 1053?,D,On track,1
16433,8478,33,What needs to be done for budget approval 1053?,B,Finalize the report,2
16434,8478,34,Who is working on budget approval 1053?,B,The team,3
16435,8479,35,What is the status of product launch 1054?,A,On track,1
16436,8479,36,What needs to be done for product launch 1054?,D,Finalize the report,2
16437,8479,37,Who is working on product launch 1054?,B,The team,3
16438,8480,38,What is the status of project deadline 1055?,D,On track,1
16439,8480,39,What needs to be done for project deadline 1055?,B,Finalize the report,2
16440,8480,40,Who is working on project deadline 1055?,D,The team,3
16441,8481,41,What is the status of client meeting 1056?,A,On track,1
16442,8481,42,What needs to be done for client meeting 1056?,D,Finalize the report,2
16443,8481,43,Who is working on client meeting 1056?,D,The team,3
16444,8482,44,What is the status of team collaboration 1057?,C,On track,1
16445,8482,45,What needs to be done for team collaboration 1057?,C,Finalize the report,2
16446,8482,46,Who is working on team collaboration 1057?,C,The team,3
16447,8483,47,What is the status of budget approval 1058?,C,On track,1
16448,8483,48,What needs to be done for budget approval 1058?,D,Finalize the report,2
16449,8483,49,Who is working on budget approval 1058?,B,The team,3
16450,8484,50,What is the status of product launch 1059?,B,On track,1
16451,8484,51,What needs to be done for product launch 1059?,B,Finalize the report,2
16452,8484,52,Who is working on product launch 1059?,B,The team,3
16453,8485,53,What is the status of project deadline 1060?,A,On track,1
16454,8485,54,What needs to be done for project deadline 1060?,B,Finalize the report,2
16455,8485,55,Who is working on project deadline 1060?,D,The team,3
16456,8486,56,What is the status of client meeting 1061?,A,On track,1
16457,8486,57,What needs to be done for client meeting 1061?,C,Finalize the report,2
16458,8486,58,Who is working on client meeting 1061?,C,The team,3
16459,8487,59,What is the status of team collaboration 1062?,B,On track,1
16460,8487,60,What needs to be done for team collaboration 1062?,A,Finalize the report,2
16461,8487,61,Who is working on team collaboration 1062?,A,The team,3
16462,8488,62,What is the status of budget approval 1063?,D,On track,1
16463,8488,63,What needs to be done for budget approval 1063?,B,Finalize the report,2
16464,8488,64,Who is working on budget approval 1063?,A,The team,3
16465,8489,65,What is the status of product launch 1064?,D,On track,1
16466,8489,66,What needs to be done for product launch 1064?,C,Finalize the report,2
16467,8489,67,Who is working on product launch 1064?,B,The team,3
16468,8490,68,What is the status of project deadline 1065?,B,On track,1
16469,8490,69,What needs to be done for project deadline 1065?,B,Finalize the report,2
16470,8490,70,Who is working on project deadline 1065?,C,The team,3
16471,8491,71,What type of announcement 810?,A,flight departure,1
16472,8491,72,Which gate for flight 810?,D,Gate 11,2
16473,8491,73,What should passengers do 810?,D,Proceed to gate,3
16474,8492,74,What type of announcement 811?,A,weather alert,1
16475,8492,75,Which gate for flight 811?,C,Gate 12,2
16476,8492,76,What should passengers do 811?,D,Proceed to gate,3
16477,8493,77,What type of announcement 812?,C,facility update,1
16478,8493,78,Which gate for flight 812?,B,Gate 13,2
16479,8493,79,What should passengers do 812?,B,Proceed to gate,3
16480,8494,80,What type of announcement 813?,B,service change,1
16481,8494,81,Which gate for flight 813?,B,Gate 14,2
16482,8494,82,What should passengers do 813?,A,Proceed to gate,3
16483,8495,83,What type of announcement 814?,C,safety notice,1
16484,8495,84,Which gate for flight 814?,A,Gate 15,2
16485,8495,85,What should passengers do 814?,D,Proceed to gate,3
16486,8496,86,What type of announcement 815?,B,flight departure,1
16487,8496,87,Which gate for flight 815?,A,Gate 16,2
16488,8496,88,What should passengers do 815?,B,Proceed to gate,3
16489,8497,89,What type of announcement 816?,B,weather alert,1
16490,8497,90,Which gate for flight 816?,D,Gate 17,2
16491,8497,91,What should passengers do 816?,D,Proceed to gate,3
16492,8498,92,What type of announcement 817?,A,facility update,1
16493,8498,93,Which gate for flight 817?,B,Gate 18,2
16494,8498,94,What should passengers do 817?,A,Proceed to gate,3
16495,8499,95,What type of announcement 818?,C,service change,1
16496,8499,96,Which gate for flight 818?,C,Gate 19,2
16497,8499,97,What should passengers do 818?,B,Proceed to gate,3
16498,8500,98,What type of announcement 819?,C,safety notice,1
16499,8500,99,Which gate for flight 819?,C,Gate 20,2
16500,8500,100,What should passengers do 819?,A,Proceed to gate,3
16501,8501,101,The business meeting 2430 requires proper prepositions usage.,D,prepositions,1
16502,8502,102,The project timeline 2431 requires proper verb tenses usage.,B,verb tenses,1
16503,8503,103,The team collaboration 2432 requires proper articles usage.,D,articles,1
16504,8504,104,The budget allocation 2433 requires proper pronouns usage.,D,pronouns,1
16505,8505,105,The resource management 2434 requires proper conjunctions usage.,D,conjunctions,1
16506,8506,106,The business meeting 2435 requires proper prepositions usage.,A,prepositions,1
16507,8507,107,The project timeline 2436 requires proper verb tenses usage.,D,verb tenses,1
16508,8508,108,The team collaboration 2437 requires proper articles usage.,A,articles,1
16509,8509,109,The budget allocation 2438 requires proper pronouns usage.,A,pronouns,1
16510,8510,110,The resource management 2439 requires proper conjunctions usage.,C,conjunctions,1
16511,8511,111,The business meeting 2440 requires proper prepositions usage.,C,prepositions,1
16512,8512,112,The project timeline 2441 requires proper verb tenses usage.,C,verb tenses,1
16513,8513,113,The team collaboration 2442 requires proper articles usage.,B,articles,1
16514,8514,114,The budget allocation 2443 requires proper pronouns usage.,C,pronouns,1
16515,8515,115,The resource management 2444 requires proper conjunctions usage.,C,conjunctions,1
16516,8516,116,The business meeting 2445 requires proper prepositions usage.,D,prepositions,1
16517,8517,117,The project timeline 2446 requires proper verb tenses usage.,D,verb tenses,1
16518,8518,118,The team collaboration 2447 requires proper articles usage.,B,articles,1
16519,8519,119,The budget allocation 2448 requires proper pronouns usage.,A,pronouns,1
16520,8520,120,The resource management 2449 requires proper conjunctions usage.,D,conjunctions,1
16521,8521,121,The business meeting 2450 requires proper prepositions usage.,A,prepositions,1
16522,8522,122,The project timeline 2451 requires proper verb tenses usage.,A,verb tenses,1
16523,8523,123,The team collaboration 2452 requires proper articles usage.,A,articles,1
16524,8524,124,The budget allocation 2453 requires proper pronouns usage.,D,pronouns,1
16525,8525,125,The resource management 2454 requires proper conjunctions usage.,B,conjunctions,1
16526,8526,126,The business meeting 2455 requires proper prepositions usage.,B,prepositions,1
16527,8527,127,The project timeline 2456 requires proper verb tenses usage.,A,verb tenses,1
16528,8528,128,The team collaboration 2457 requires proper articles usage.,B,articles,1
16529,8529,129,The budget allocation 2458 requires proper pronouns usage.,A,pronouns,1
16530,8530,130,The resource management 2459 requires proper conjunctions usage.,D,conjunctions,1
16531,8531,131,Blank 1 in email 324,A,concerns,1
16532,8531,132,Blank 2 in email 324,D,review,2
16533,8531,133,Blank 3 in email 324,C,respond,3
16534,8531,134,Blank 4 in email 324,A,accordingly,4
16535,8532,135,Blank 1 in memo 325,D,concerns,1
16536,8532,136,Blank 2 in memo 325,C,review,2
16537,8532,137,Blank 3 in memo 325,A,respond,3
16538,8532,138,Blank 4 in memo 325,B,accordingly,4
16539,8533,139,Blank 1 in notice 326,C,concerns,1
16540,8533,140,Blank 2 in notice 326,D,review,2
16541,8533,141,Blank 3 in notice 326,D,respond,3
16542,8533,142,Blank 4 in notice 326,A,accordingly,4
16543,8534,143,Blank 1 in training 327,C,concerns,1
16544,8534,144,Blank 2 in training 327,A,review,2
16545,8534,145,Blank 3 in training 327,D,respond,3
16547,8535,147,What is this email about?,D,The regarding the project deadline,1
16548,8535,148,Who sent this email?,C,Company Name,2
16549,8535,149,What should the reader do?,C,Read carefully,3
16550,8535,150,What is this email about?,C,The regarding the project deadline,4
16551,8536,151,What is this notice about?,C,The about the client meeting,1
16552,8536,152,Who sent this notice?,A,Company Name,2
16553,8536,153,What should the reader do?,C,Read carefully,3
16554,8537,154,What is this advertisement about?,A,The concerning the budget approval,1
16555,8537,155,Who sent this advertisement?,B,Company Name,2
16556,8537,156,What should the reader do?,C,Read carefully,3
16557,8537,157,What is this advertisement about?,A,The concerning the budget approval,4
16558,8538,158,What is this schedule about?,D,The regarding the schedule change,1
16559,8538,159,Who sent this schedule?,D,Company Name,2
16560,8538,160,What should the reader do?,A,Read carefully,3
16561,8539,161,What is this invoice about?,C,The about the contract renewal,1
16562,8539,162,Who sent this invoice?,B,Company Name,2
16563,8539,163,What should the reader do?,D,Read carefully,3
16564,8539,164,What is this invoice about?,B,The about the contract renewal,4
16565,8540,165,What is this email about?,B,The regarding the product launch,1
16566,8540,166,Who sent this email?,B,Company Name,2
16567,8540,167,What should the reader do?,B,Read carefully,3
16568,8541,168,What is this notice about?,B,The about the team training,1
16569,8541,169,Who sent this notice?,B,Company Name,2
16570,8541,170,What should the reader do?,D,Read carefully,3
